date,currency,baseRate
2015-12-28,HRK,0.130616509926855
2015-12-28,HUF,0.003185017676848
2015-12-28,IDR,0.000066831339086
2015-12-28,ILS,0.234192037470726
2015-12-28,INR,0.013784091504313
2015-12-28,JPY,0.007551729346020
2015-12-28,KRW,0.000779241019247
2015-12-28,MXN,0.053360369253755
2015-12-28,MYR,0.212345783874461
2015-12-28,NOK,0.104788850466310
2015-12-28,NZD,0.623596906959341
2015-12-28,PHP,0.019309119697233
2015-12-28,PLN,0.235977063029474
2015-12-28,RON,0.221278102318995
2015-12-28,RUB,0.012843763325404
2015-12-28,SEK,0.107968041459728
2015-12-28,SGD,0.650237336627869
2015-12-28,THB,0.025313892264075
2015-12-28,TRY,0.309789343246592
2015-12-28,USD,0.913075237399562
2015-12-28,ZAR,0.060332553032314
2015-12-29,AUD,0.661857171222450
2015-12-29,BGN,0.511299723898149
2015-12-29,BRL,0.229257892202939
2015-12-29,CAD,0.656081879018502
2015-12-29,CHF,0.924385283786282
2015-12-29,CNY,0.140978106100123
2015-12-29,CZK,0.036998668047950
2015-12-29,DKK,0.134021309388193
2015-12-29,EUR,1.000000000000000
2015-12-29,GBP,1.358326541700625
2015-12-29,HKD,0.117767597423245
2015-12-29,HRK,0.130616509926855
2015-12-29,HUF,0.003185017676848
2015-12-29,IDR,0.000066831339086
2015-12-29,ILS,0.234192037470726
2015-12-29,INR,0.013784091504313
2015-12-29,JPY,0.007551729346020
2015-12-29,KRW,0.000779241019247
2015-12-29,MXN,0.053360369253755
2015-12-29,MYR,0.212345783874461
2015-12-29,NOK,0.104788850466310
2015-12-29,NZD,0.623596906959341
2015-12-29,PHP,0.019309119697233
2015-12-29,PLN,0.235977063029474
2015-12-29,RON,0.221278102318995
2015-12-29,RUB,0.012843763325404
2015-12-29,SEK,0.107968041459728
2015-12-29,SGD,0.650237336627869
2015-12-29,THB,0.025313892264075
2015-12-29,TRY,0.309789343246592
2015-12-29,USD,0.913075237399562
2015-12-29,ZAR,0.060332553032314
2015-12-30,AUD,0.661857171222450
2015-12-30,BGN,0.511299723898149
2015-12-30,BRL,0.229257892202939
2015-12-30,CAD,0.656081879018502
2015-12-30,CHF,0.924385283786282
2015-12-30,CNY,0.140978106100123
2015-12-30,CZK,0.036998668047950
2015-12-30,DKK,0.134021309388193
2015-12-30,EUR,1.000000000000000
2015-12-30,GBP,1.358326541700625
2015-12-30,HKD,0.117767597423245
2015-12-30,HRK,0.130616509926855
2015-12-30,HUF,0.003185017676848
2015-12-30,IDR,0.000066831339086
2015-12-30,ILS,0.234192037470726
2015-12-30,INR,0.013784091504313
2015-12-30,JPY,0.007551729346020
2015-12-30,KRW,0.000779241019247
2015-12-30,MXN,0.053360369253755
2015-12-30,MYR,0.212345783874461
2015-12-30,NOK,0.104788850466310
2015-12-30,NZD,0.623596906959341
2015-12-30,PHP,0.019309119697233
2015-12-30,PLN,0.235977063029474
2015-12-30,RON,0.221278102318995
2015-12-30,RUB,0.012843763325404
2015-12-30,SEK,0.107968041459728
2015-12-30,SGD,0.650237336627869
2015-12-30,THB,0.025313892264075
2015-12-30,TRY,0.309789343246592
2015-12-30,USD,0.913075237399562
2015-12-30,ZAR,0.060332553032314
2015-12-31,AUD,0.667111407605070
2015-12-31,BGN,0.511299723898149
2015-12-31,BRL,0.234796900680911
2015-12-31,CAD,0.659152330103487
2015-12-31,CHF,0.924727205474385
2015-12-31,CNY,0.141023833027782
2015-12-31,CZK,0.036997299197159
2015-12-31,DKK,0.134003350083752
2015-12-31,EUR,1.000000000000000
2015-12-31,GBP,1.355031911001504
2015-12-31,HKD,0.118084666706028
2015-12-31,HRK,0.130941469163284
2015-12-31,HUF,0.003193357815743
2015-12-31,IDR,0.000066307149303
2015-12-31,ILS,0.234708726470450
2015-12-31,INR,0.013786447921693
2015-12-31,JPY,0.007595321282090
2015-12-31,KRW,0.000778337315826
2015-12-31,MXN,0.052947312129700
2015-12-31,MYR,0.213278733977435
2015-12-31,NOK,0.103993344425957
2015-12-31,NZD,0.626605677047434
2015-12-31,PHP,0.019500399758195
2015-12-31,PLN,0.235849056603774
2015-12-31,RON,0.220770045920170
2015-12-31,RUB,0.012538556059884
2015-12-31,SEK,0.108839983456323
2015-12-31,SGD,0.647291086801735
2015-12-31,THB,0.025423297910205
2015-12-31,TRY,0.314099946603009
2015-12-31,USD,0.915248032216731
2015-12-31,ZAR,0.059225215727848
2016-01-01,AUD,0.671276095858226
2016-01-01,BGN,0.511299723898149
2016-01-01,BRL,0.231927082125380
2016-01-01,CAD,0.661550674781688
2016-01-01,CHF,0.922934933087217
2016-01-01,CNY,0.141627011103558
2016-01-01,CZK,0.037005513821559
2016-01-01,DKK,0.134001554418031
2016-01-01,EUR,1.000000000000000
2016-01-01,GBP,1.362490632876899
2016-01-01,HKD,0.118517113871243
2016-01-01,HRK,0.130924325739722
2016-01-01,HUF,0.003164757263118
2016-01-01,IDR,0.000066489405911
2016-01-01,ILS,0.235399355005767
2016-01-01,INR,0.013884742750429
2016-01-01,JPY,0.007629510948348
2016-01-01,KRW,0.000780774215712
2016-01-01,MXN,0.052869491659838
2016-01-01,MYR,0.212951723844205
2016-01-01,NOK,0.104134124752681
2016-01-01,NZD,0.628022357595930
2016-01-01,PHP,0.019608227612306
2016-01-01,PLN,0.234527076150942
2016-01-01,RON,0.221043324491600
2016-01-01,RUB,0.012395628805458
2016-01-01,SEK,0.108819848740410
2016-01-01,SGD,0.648634624116235
2016-01-01,THB,0.025479005299633
2016-01-01,TRY,0.314811899889816
2016-01-01,USD,0.918526683200147
2016-01-01,ZAR,0.058986610039521
2016-01-02,AUD,0.671276095858226
2016-01-02,BGN,0.511299723898149
2016-01-02,BRL,0.231927082125380
2016-01-02,CAD,0.661550674781688
2016-01-02,CHF,0.922934933087217
2016-01-02,CNY,0.141627011103558
2016-01-02,CZK,0.037005513821559
2016-01-02,DKK,0.134001554418031
2016-01-02,EUR,1.000000000000000
2016-01-02,GBP,1.362490632876899
2016-01-02,HKD,0.118517113871243
2016-01-02,HRK,0.130924325739722
2016-01-02,HUF,0.003164757263118
2016-01-02,IDR,0.000066489405911
2016-01-02,ILS,0.235399355005767
2016-01-02,INR,0.013884742750429
2016-01-02,JPY,0.007629510948348
2016-01-02,KRW,0.000780774215712
2016-01-02,MXN,0.052869491659838
2016-01-02,MYR,0.212951723844205
2016-01-02,NOK,0.104134124752681
2016-01-02,NZD,0.628022357595930
2016-01-02,PHP,0.019608227612306
2016-01-02,PLN,0.234527076150942
2016-01-02,RON,0.221043324491600
2016-01-02,RUB,0.012395628805458
2016-01-02,SEK,0.108819848740410
2016-01-02,SGD,0.648634624116235
2016-01-02,THB,0.025479005299633
2016-01-02,TRY,0.314811899889816
2016-01-02,USD,0.918526683200147
2016-01-02,ZAR,0.058986610039521
2016-01-03,AUD,0.671276095858226
2016-01-03,BGN,0.511299723898149
2016-01-03,BRL,0.231927082125380
2016-01-03,CAD,0.661550674781688
2016-01-03,CHF,0.922934933087217
2016-01-03,CNY,0.141627011103558
2016-01-03,CZK,0.037005513821559
2016-01-03,DKK,0.134001554418031
2016-01-03,EUR,1.000000000000000
2016-01-03,GBP,1.362490632876899
2016-01-03,HKD,0.118517113871243
2016-01-03,HRK,0.130924325739722
2016-01-03,HUF,0.003164757263118
2016-01-03,IDR,0.000066489405911
2016-01-03,ILS,0.235399355005767
2016-01-03,INR,0.013884742750429
2016-01-03,JPY,0.007629510948348
2016-01-03,KRW,0.000780774215712
2016-01-03,MXN,0.052869491659838
2016-01-03,MYR,0.212951723844205
2016-01-03,NOK,0.104134124752681
2016-01-03,NZD,0.628022357595930
2016-01-03,PHP,0.019608227612306
2016-01-03,PLN,0.234527076150942
2016-01-03,RON,0.221043324491600
2016-01-03,RUB,0.012395628805458
2016-01-03,SEK,0.108819848740410
2016-01-03,SGD,0.648634624116235
2016-01-03,THB,0.025479005299633
2016-01-03,TRY,0.314811899889816
2016-01-03,USD,0.918526683200147
2016-01-03,ZAR,0.058986610039521
2016-01-04,AUD,0.671276095858226
2016-01-04,BGN,0.511299723898149
2016-01-04,BRL,0.231927082125380
2016-01-04,CAD,0.661550674781688
2016-01-04,CHF,0.922934933087217
2016-01-04,CNY,0.141627011103558
2016-01-04,CZK,0.037005513821559
2016-01-04,DKK,0.134001554418031
2016-01-04,EUR,1.000000000000000
2016-01-04,GBP,1.362490632876899
2016-01-04,HKD,0.118517113871243
2016-01-04,HRK,0.130924325739722
2016-01-04,HUF,0.003164757263118
2016-01-04,IDR,0.000066489405911
2016-01-04,ILS,0.235399355005767
2016-01-04,INR,0.013884742750429
2016-01-04,JPY,0.007629510948348
2016-01-04,KRW,0.000780774215712
2016-01-04,MXN,0.052869491659838
2016-01-04,MYR,0.212951723844205
2016-01-04,NOK,0.104134124752681
2016-01-04,NZD,0.628022357595930
2016-01-04,PHP,0.019608227612306
2016-01-04,PLN,0.234527076150942
2016-01-04,RON,0.221043324491600
2016-01-04,RUB,0.012395628805458
2016-01-04,SEK,0.108819848740410
2016-01-04,SGD,0.648634624116235
2016-01-04,THB,0.025479005299633
2016-01-04,TRY,0.314811899889816
2016-01-04,USD,0.918526683200147
2016-01-04,ZAR,0.058986610039521
2016-01-05,AUD,0.659935326338019
2016-01-05,BGN,0.511299723898149
2016-01-05,BRL,0.227153987688254
2016-01-05,CAD,0.659108884787767
2016-01-05,CHF,0.918189330639978
2016-01-05,CNY,0.140433659139423
2016-01-05,CZK,0.037005513821559
2016-01-05,DKK,0.134012329134280
2016-01-05,EUR,1.000000000000000
2016-01-05,GBP,1.354829968838911
2016-01-05,HKD,0.118393635158174
2016-01-05,HRK,0.130864359091801
2016-01-05,HUF,0.003170677573798
2016-01-05,IDR,0.000065812724627
2016-01-05,ILS,0.234417121826578
2016-01-05,INR,0.013770880096947
2016-01-05,JPY,0.007705347511173
2016-01-05,KRW,0.000770493192693
2016-01-05,MXN,0.052811415715621
2016-01-05,MYR,0.211135274370289
2016-01-05,NOK,0.103653796320290
2016-01-05,NZD,0.619348445435402
2016-01-05,PHP,0.019457902827233
2016-01-05,PLN,0.232801769293447
2016-01-05,RON,0.221385875581138
2016-01-05,RUB,0.012551177425954
2016-01-05,SEK,0.109056011167336
2016-01-05,SGD,0.643790639284105
2016-01-05,THB,0.025376202197579
2016-01-05,TRY,0.310626533718510
2016-01-05,USD,0.917599559552211
2016-01-05,ZAR,0.058976869271872
2016-01-06,AUD,0.667467627820051
2016-01-06,BGN,0.511299723898149
2016-01-06,BRL,0.232433814471329
2016-01-06,CAD,0.667735042735043
2016-01-06,CHF,0.921913893242371
2016-01-06,CNY,0.142706281930531
2016-01-06,CZK,0.037006883280290
2016-01-06,DKK,0.134039273507138
2016-01-06,EUR,1.000000000000000
2016-01-06,GBP,1.365467331194101
2016-01-06,HKD,0.120052342821470
2016-01-06,HRK,0.130910614232602
2016-01-06,HUF,0.003172588832487
2016-01-06,IDR,0.000067206649695
2016-01-06,ILS,0.237281700835232
2016-01-06,INR,0.013975478625204
2016-01-06,JPY,0.007819831091648
2016-01-06,KRW,0.000783073092042
2016-01-06,MXN,0.053821892593031
2016-01-06,MYR,0.214270409256482
2016-01-06,NOK,0.104297037964122
2016-01-06,NZD,0.624960939941254
2016-01-06,PHP,0.019852693017808
2016-01-06,PLN,0.232104725652214
2016-01-06,RON,0.220906600689229
2016-01-06,RUB,0.012680378382491
2016-01-06,SEK,0.108418713069876
2016-01-06,SGD,0.653167864141084
2016-01-06,THB,0.025762572135202
2016-01-06,TRY,0.312412134087288
2016-01-06,USD,0.930578820026056
2016-01-06,ZAR,0.059650566978639
2016-01-07,AUD,0.658457891617831
2016-01-07,BGN,0.511299723898149
2016-01-07,BRL,0.230781657473864
2016-01-07,CAD,0.660632886305080
2016-01-07,CHF,0.921998893601328
2016-01-07,CNY,0.142069670966642
2016-01-07,CZK,0.037001406053430
2016-01-07,DKK,0.134042866908837
2016-01-07,EUR,1.000000000000000
2016-01-07,GBP,1.361655773420479
2016-01-07,HKD,0.120089827190739
2016-01-07,HRK,0.130881486813690
2016-01-07,HUF,0.003176519170293
2016-01-07,IDR,0.000066716036534
2016-01-07,ILS,0.235910259737196
2016-01-07,INR,0.013922883930486
2016-01-07,JPY,0.007862253321802
2016-01-07,KRW,0.000775674837108
2016-01-07,MXN,0.053339022829102
2016-01-07,MYR,0.211023887904111
2016-01-07,NOK,0.103923096908288
2016-01-07,NZD,0.618582209575653
2016-01-07,PHP,0.019767533802483
2016-01-07,PLN,0.230552865772122
2016-01-07,RON,0.221121528392004
2016-01-07,RUB,0.012501672098643
2016-01-07,SEK,0.108307159103217
2016-01-07,SGD,0.648971380362126
2016-01-07,THB,0.025695711385770
2016-01-07,TRY,0.309453814018258
2016-01-07,USD,0.930925339787749
2016-01-07,ZAR,0.058812458831279
2016-01-08,AUD,0.643086816720257
2016-01-08,BGN,0.511299723898149
2016-01-08,BRL,0.227267562100861
2016-01-08,CAD,0.651041666666667
2016-01-08,CHF,0.919540229885057
2016-01-08,CNY,0.139524500502288
2016-01-08,CZK,0.036995930447651
2016-01-08,DKK,0.134055445332189
2016-01-08,EUR,1.000000000000000
2016-01-08,GBP,1.341471594338990
2016-01-08,HKD,0.118681683855731
2016-01-08,HRK,0.130890052356021
2016-01-08,HUF,0.003166661388898
2016-01-08,IDR,0.000066053775700
2016-01-08,ILS,0.234192037470726
2016-01-08,INR,0.013754931142815
2016-01-08,JPY,0.007828401440426
2016-01-08,KRW,0.000765187049974
2016-01-08,MXN,0.052035634002165
2016-01-08,MYR,0.208750835003340
2016-01-08,NOK,0.103119360659964
2016-01-08,NZD,0.607385811467444
2016-01-08,PHP,0.019521336821146
2016-01-08,PLN,0.229821658393087
2016-01-08,RON,0.220809044338456
2016-01-08,RUB,0.012228287452799
2016-01-08,SEK,0.107781849536538
2016-01-08,SGD,0.640532923392262
2016-01-08,THB,0.025353683890269
2016-01-08,TRY,0.304961727303223
2016-01-08,USD,0.920132499079868
2016-01-08,ZAR,0.057147102356175
2016-01-09,AUD,0.645369474023879
2016-01-09,BGN,0.511299723898149
2016-01-09,BRL,0.228911525695319
2016-01-09,CAD,0.652698909992820
2016-01-09,CHF,0.920810313075506
2016-01-09,CNY,0.139709683278148
2016-01-09,CZK,0.037006883280290
2016-01-09,DKK,0.134051851256066
2016-01-09,EUR,1.000000000000000
2016-01-09,GBP,1.341939639555013
2016-01-09,HKD,0.118607078470443
2016-01-09,HRK,0.130843811741924
2016-01-09,HUF,0.003169270750800
2016-01-09,IDR,0.000066175643393
2016-01-09,ILS,0.234758316313355
2016-01-09,INR,0.013808225836295
2016-01-09,JPY,0.007781495603455
2016-01-09,KRW,0.000766412728583
2016-01-09,MXN,0.051751530551516
2016-01-09,MYR,0.210017851517379
2016-01-09,NOK,0.103295114141101
2016-01-09,NZD,0.607902735562310
2016-01-09,PHP,0.019529724240294
2016-01-09,PLN,0.229763573283092
2016-01-09,RON,0.220872446162341
2016-01-09,RUB,0.012435738322220
2016-01-09,SEK,0.107944732297064
2016-01-09,SGD,0.640779187491990
2016-01-09,THB,0.025389087770076
2016-01-09,TRY,0.307777538395248
2016-01-09,USD,0.920725531718995
2016-01-09,ZAR,0.057514234773106
2016-01-10,AUD,0.645369474023879
2016-01-10,BGN,0.511299723898149
2016-01-10,BRL,0.228911525695319
2016-01-10,CAD,0.652698909992820
2016-01-10,CHF,0.920810313075506
2016-01-10,CNY,0.139709683278148
2016-01-10,CZK,0.037006883280290
2016-01-10,DKK,0.134051851256066
2016-01-10,EUR,1.000000000000000
2016-01-10,GBP,1.341939639555013
2016-01-10,HKD,0.118607078470443
2016-01-10,HRK,0.130843811741924
2016-01-10,HUF,0.003169270750800
2016-01-10,IDR,0.000066175643393
2016-01-10,ILS,0.234758316313355
2016-01-10,INR,0.013808225836295
2016-01-10,JPY,0.007781495603455
2016-01-10,KRW,0.000766412728583
2016-01-10,MXN,0.051751530551516
2016-01-10,MYR,0.210017851517379
2016-01-10,NOK,0.103295114141101
2016-01-10,NZD,0.607902735562310
2016-01-10,PHP,0.019529724240294
2016-01-10,PLN,0.229763573283092
2016-01-10,RON,0.220872446162341
2016-01-10,RUB,0.012435738322220
2016-01-10,SEK,0.107944732297064
2016-01-10,SGD,0.640779187491990
2016-01-10,THB,0.025389087770076
2016-01-10,TRY,0.307777538395248
2016-01-10,USD,0.920725531718995
2016-01-10,ZAR,0.057514234773106
2016-01-11,AUD,0.645369474023879
2016-01-11,BGN,0.511299723898149
2016-01-11,BRL,0.228911525695319
2016-01-11,CAD,0.652698909992820
2016-01-11,CHF,0.920810313075506
2016-01-11,CNY,0.139709683278148
2016-01-11,CZK,0.037006883280290
2016-01-11,DKK,0.134051851256066
2016-01-11,EUR,1.000000000000000
2016-01-11,GBP,1.341939639555013
2016-01-11,HKD,0.118607078470443
2016-01-11,HRK,0.130843811741924
2016-01-11,HUF,0.003169270750800
2016-01-11,IDR,0.000066175643393
2016-01-11,ILS,0.234758316313355
2016-01-11,INR,0.013808225836295
2016-01-11,JPY,0.007781495603455
2016-01-11,KRW,0.000766412728583
2016-01-11,MXN,0.051751530551516
2016-01-11,MYR,0.210017851517379
2016-01-11,NOK,0.103295114141101
2016-01-11,NZD,0.607902735562310
2016-01-11,PHP,0.019529724240294
2016-01-11,PLN,0.229763573283092
2016-01-11,RON,0.220872446162341
2016-01-11,RUB,0.012435738322220
2016-01-11,SEK,0.107944732297064
2016-01-11,SGD,0.640779187491990
2016-01-11,THB,0.025389087770076
2016-01-11,TRY,0.307777538395248
2016-01-11,USD,0.920725531718995
2016-01-11,ZAR,0.057514234773106
2016-01-12,AUD,0.644496004124774
2016-01-12,BGN,0.511299723898149
2016-01-12,BRL,0.228383501575846
2016-01-12,CAD,0.652060511215441
2016-01-12,CHF,0.920556015833563
2016-01-12,CNY,0.139754590938312
2016-01-12,CZK,0.037008252840383
2016-01-12,DKK,0.134042866908837
2016-01-12,EUR,1.000000000000000
2016-01-12,GBP,1.338598487383709
2016-01-12,HKD,0.118383824034284
2016-01-12,HRK,0.130795893008960
2016-01-12,HUF,0.003151392915669
2016-01-12,IDR,0.000066328743826
2016-01-12,ILS,0.233497559950499
2016-01-12,INR,0.013747348480162
2016-01-12,JPY,0.007792410192473
2016-01-12,KRW,0.000763871913957
2016-01-12,MXN,0.051498079121649
2016-01-12,MYR,0.209841569614941
2016-01-12,NOK,0.103337811305157
2016-01-12,NZD,0.603245460577909
2016-01-12,PHP,0.019483302809492
2016-01-12,PLN,0.229116070201164
2016-01-12,RON,0.220726189162344
2016-01-12,RUB,0.012195493765054
2016-01-12,SEK,0.107851596203624
2016-01-12,SGD,0.640738130326136
2016-01-12,THB,0.025322225317161
2016-01-12,TRY,0.304210270138720
2016-01-12,USD,0.918442321822190
2016-01-12,ZAR,0.055409643494354
2016-01-13,AUD,0.646830530401035
2016-01-13,BGN,0.511299723898149
2016-01-13,BRL,0.228812008054183
2016-01-13,CAD,0.650618087182824
2016-01-13,CHF,0.921234454168586
2016-01-13,CNY,0.140299680116729
2016-01-13,CZK,0.037008252840383
2016-01-13,DKK,0.134026698118265
2016-01-13,EUR,1.000000000000000
2016-01-13,GBP,1.331912626531700
2016-01-13,HKD,0.118914548005803
2016-01-13,HRK,0.130425709515860
2016-01-13,HUF,0.003147128245476
2016-01-13,IDR,0.000066819906987
2016-01-13,ILS,0.234131722507082
2016-01-13,INR,0.013800660499612
2016-01-13,JPY,0.007825338445888
2016-01-13,KRW,0.000764017816895
2016-01-13,MXN,0.051874753594920
2016-01-13,MYR,0.209073803052478
2016-01-13,NOK,0.103747354442462
2016-01-13,NZD,0.604339155133861
2016-01-13,PHP,0.019494697442296
2016-01-13,PLN,0.229526257803893
2016-01-13,RON,0.220589857278362
2016-01-13,RUB,0.012093433870080
2016-01-13,SEK,0.108127980277456
2016-01-13,SGD,0.642260757867694
2016-01-13,THB,0.025401341190815
2016-01-13,TRY,0.304488155410755
2016-01-13,USD,0.922849760059062
2016-01-13,ZAR,0.055636847171145
2016-01-14,AUD,0.648802958541491
2016-01-14,BGN,0.511299723898149
2016-01-14,BRL,0.231406488637941
2016-01-14,CAD,0.650152785904688
2016-01-14,CHF,0.915248032216731
2016-01-14,CNY,0.140605447055019
2016-01-14,CZK,0.037008252840383
2016-01-14,DKK,0.134023105583403
2016-01-14,EUR,1.000000000000000
2016-01-14,GBP,1.332977872567315
2016-01-14,HKD,0.119158266008913
2016-01-14,HRK,0.130429111777749
2016-01-14,HUF,0.003170275496941
2016-01-14,IDR,0.000066898671259
2016-01-14,ILS,0.234549079394863
2016-01-14,INR,0.013827204194621
2016-01-14,JPY,0.007828401440426
2016-01-14,KRW,0.000768533177577
2016-01-14,MXN,0.051872869970277
2016-01-14,MYR,0.211050609936263
2016-01-14,NOK,0.104615642130811
2016-01-14,NZD,0.605363520794237
2016-01-14,PHP,0.019499639256674
2016-01-14,PLN,0.230107229969166
2016-01-14,RON,0.220750551876380
2016-01-14,RUB,0.012149221599372
2016-01-14,SEK,0.108154877784988
2016-01-14,SGD,0.645494448747741
2016-01-14,THB,0.025508251919496
2016-01-14,TRY,0.306504015202599
2016-01-14,USD,0.924556213017751
2016-01-14,ZAR,0.056068583090837
2016-01-15,AUD,0.637145587766805
2016-01-15,BGN,0.511299723898149
2016-01-15,BRL,0.228675966155957
2016-01-15,CAD,0.639100146993034
2016-01-15,CHF,0.913242009132420
2016-01-15,CNY,0.139258310239664
2016-01-15,CZK,0.037008252840383
2016-01-15,DKK,0.134005145797599
2016-01-15,EUR,1.000000000000000
2016-01-15,GBP,1.320951613542396
2016-01-15,HKD,0.117959304040106
2016-01-15,HRK,0.130446125750065
2016-01-15,HUF,0.003164857423173
2016-01-15,IDR,0.000065984562252
2016-01-15,ILS,0.232633880798399
2016-01-15,INR,0.013614407310392
2016-01-15,JPY,0.007796663028224
2016-01-15,KRW,0.000757134096020
2016-01-15,MXN,0.051143308665211
2016-01-15,MYR,0.208964580503605
2016-01-15,NOK,0.104089683671451
2016-01-15,NZD,0.591610956634917
2016-01-15,PHP,0.019202703740687
2016-01-15,PLN,0.228675966155957
2016-01-15,RON,0.220516891593896
2016-01-15,RUB,0.012019129646746
2016-01-15,SEK,0.107700592353258
2016-01-15,SGD,0.638162093171666
2016-01-15,THB,0.025283171521036
2016-01-15,TRY,0.302800908402725
2016-01-15,USD,0.918020747268888
2016-01-15,ZAR,0.055409336473196
2016-01-16,AUD,0.629128656810318
2016-01-16,BGN,0.511299723898149
2016-01-16,BRL,0.226557013072340
2016-01-16,CAD,0.630954634361789
2016-01-16,CHF,0.913158615651539
2016-01-16,CNY,0.139105274872023
2016-01-16,CZK,0.037008252840383
2016-01-16,DKK,0.133992576811245
2016-01-16,EUR,1.000000000000000
2016-01-16,GBP,1.313197636244255
2016-01-16,HKD,0.117568218959051
2016-01-16,HRK,0.130454634400887
2016-01-16,HUF,0.003181167488468
2016-01-16,IDR,0.000065495991318
2016-01-16,ILS,0.231884057971014
2016-01-16,INR,0.013516070607953
2016-01-16,JPY,0.007824726134585
2016-01-16,KRW,0.000752462433313
2016-01-16,MXN,0.050536699751359
2016-01-16,MYR,0.207120813570556
2016-01-16,NOK,0.104074517354426
2016-01-16,NZD,0.584692743963047
2016-01-16,PHP,0.019127407662440
2016-01-16,PLN,0.226608352783884
2016-01-16,RON,0.220385674931129
2016-01-16,RUB,0.011807434905611
2016-01-16,SEK,0.106981620557588
2016-01-16,SGD,0.635525897680330
2016-01-16,THB,0.025185744868404
2016-01-16,TRY,0.301132257287401
2016-01-16,USD,0.916254352208173
2016-01-16,ZAR,0.054868480252834
2016-01-17,AUD,0.629128656810318
2016-01-17,BGN,0.511299723898149
2016-01-17,BRL,0.226557013072340
2016-01-17,CAD,0.630954634361789
2016-01-17,CHF,0.913158615651539
2016-01-17,CNY,0.139105274872023
2016-01-17,CZK,0.037008252840383
2016-01-17,DKK,0.133992576811245
2016-01-17,EUR,1.000000000000000
2016-01-17,GBP,1.313197636244255
2016-01-17,HKD,0.117568218959051
2016-01-17,HRK,0.130454634400887
2016-01-17,HUF,0.003181167488468
2016-01-17,IDR,0.000065495991318
2016-01-17,ILS,0.231884057971014
2016-01-17,INR,0.013516070607953
2016-01-17,JPY,0.007824726134585
2016-01-17,KRW,0.000752462433313
2016-01-17,MXN,0.050536699751359
2016-01-17,MYR,0.207120813570556
2016-01-17,NOK,0.104074517354426
2016-01-17,NZD,0.584692743963047
2016-01-17,PHP,0.019127407662440
2016-01-17,PLN,0.226608352783884
2016-01-17,RON,0.220385674931129
2016-01-17,RUB,0.011807434905611
2016-01-17,SEK,0.106981620557588
2016-01-17,SGD,0.635525897680330
2016-01-17,THB,0.025185744868404
2016-01-17,TRY,0.301132257287401
2016-01-17,USD,0.916254352208173
2016-01-17,ZAR,0.054868480252834
2016-01-18,AUD,0.629128656810318
2016-01-18,BGN,0.511299723898149
2016-01-18,BRL,0.226557013072340
2016-01-18,CAD,0.630954634361789
2016-01-18,CHF,0.913158615651539
2016-01-18,CNY,0.139105274872023
2016-01-18,CZK,0.037008252840383
2016-01-18,DKK,0.133992576811245
2016-01-18,EUR,1.000000000000000
2016-01-18,GBP,1.313197636244255
2016-01-18,HKD,0.117568218959051
2016-01-18,HRK,0.130454634400887
2016-01-18,HUF,0.003181167488468
2016-01-18,IDR,0.000065495991318
2016-01-18,ILS,0.231884057971014
2016-01-18,INR,0.013516070607953
2016-01-18,JPY,0.007824726134585
2016-01-18,KRW,0.000752462433313
2016-01-18,MXN,0.050536699751359
2016-01-18,MYR,0.207120813570556
2016-01-18,NOK,0.104074517354426
2016-01-18,NZD,0.584692743963047
2016-01-18,PHP,0.019127407662440
2016-01-18,PLN,0.226608352783884
2016-01-18,RON,0.220385674931129
2016-01-18,RUB,0.011807434905611
2016-01-18,SEK,0.106981620557588
2016-01-18,SGD,0.635525897680330
2016-01-18,THB,0.025185744868404
2016-01-18,TRY,0.301132257287401
2016-01-18,USD,0.916254352208173
2016-01-18,ZAR,0.054868480252834
2016-01-19,AUD,0.632511068943707
2016-01-19,BGN,0.511299723898149
2016-01-19,BRL,0.227640055544174
2016-01-19,CAD,0.632911392405063
2016-01-19,CHF,0.913575735428467
2016-01-19,CNY,0.139551759747690
2016-01-19,CZK,0.036986352036099
2016-01-19,DKK,0.133988986105342
2016-01-19,EUR,1.000000000000000
2016-01-19,GBP,1.311251852143241
2016-01-19,HKD,0.117731548523058
2016-01-19,HRK,0.130488680107001
2016-01-19,HUF,0.003170376006594
2016-01-19,IDR,0.000065948052719
2016-01-19,ILS,0.232072406590856
2016-01-19,INR,0.013563625611380
2016-01-19,JPY,0.007825950853029
2016-01-19,KRW,0.000759047850376
2016-01-19,MXN,0.050326366486666
2016-01-19,MYR,0.208824942051079
2016-01-19,NOK,0.103222609880468
2016-01-19,NZD,0.593049460324991
2016-01-19,PHP,0.019217464832039
2016-01-19,PLN,0.224185087207999
2016-01-19,RON,0.220434255483302
2016-01-19,RUB,0.011602004826434
2016-01-19,SEK,0.107053773110233
2016-01-19,SGD,0.637999234400919
2016-01-19,THB,0.025306205081486
2016-01-19,TRY,0.302096550057398
2016-01-19,USD,0.918105031215571
2016-01-19,ZAR,0.054680066928402
2016-01-20,AUD,0.638039941300325
2016-01-20,BGN,0.511299723898149
2016-01-20,BRL,0.228529640294346
2016-01-20,CAD,0.634920634920635
2016-01-20,CHF,0.915583226515290
2016-01-20,CNY,0.139867964641379
2016-01-20,CZK,0.037005513821559
2016-01-20,DKK,0.133997963230959
2016-01-20,EUR,1.000000000000000
2016-01-20,GBP,1.307651066389445
2016-01-20,HKD,0.117867540458033
2016-01-20,HRK,0.130625040820325
2016-01-20,HUF,0.003179043743642
2016-01-20,IDR,0.000066624249228
